obsnme,obsval,weight,obgnme,observationname,oname,otype,start,term,time,usecol,standard_deviation
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14641.0,5.702806628680688,2783.908103366953,aguacal_log,,sfr,lst,,,14641.0,flow,0.8767612730990884
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14672.0,7.454128445949991,2783.908103366953,aguacal_log,,sfr,lst,,,14672.0,flow,0.6707692302668358
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14700.0,7.220589805432404,2783.908103366953,aguacal_log,,sfr,lst,,,14700.0,flow,0.6924642078737465
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14731.0,7.074653390411886,2783.908103366953,aguacal_log,,sfr,lst,,,14731.0,flow,0.706748405056336
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14761.0,7.138347672953244,2783.908103366953,aguacal_log,,sfr,lst,,,14761.0,flow,0.7004422072274077
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14792.0,6.361342708625158,2783.908103366953,aguacal_log,,sfr,lst,,,14792.0,flow,0.7859975840038687
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14822.0,5.8717018038190645,2783.908103366953,aguacal_log,,sfr,lst,,,14822.0,flow,0.8515418812222219
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14853.0,5.269342989297204,2783.908103366953,aguacal_log,,sfr,lst,,,14853.0,flow,0.9488849008606426
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14884.0,5.027897014335897,2783.908103366953,aguacal_log,,sfr,lst,,,14884.0,flow,0.9944515541475183
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14914.0,4.8370629270935535,2783.908103366953,aguacal_log,,sfr,lst,,,14914.0,flow,1.0336851257389679
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1492.0,7.207905613577995,2783.908103366953,aguacal_log,,sfr,lst,,,1492.0,flow,0.6936827794444448
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14945.0,6.03905809361748,2783.908103366953,aguacal_log,,sfr,lst,,,14945.0,flow,0.8279436830197688
oname:sfr_agua_cal_otype:lst_usecol:flow_time:14975.0,6.148736870540954,2783.908103366953,aguacal_log,,sfr,lst,,,14975.0,flow,0.8131751456067934
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15006.0,7.375627323417131,2783.908103366953,aguacal_log,,sfr,lst,,,15006.0,flow,0.6779084382592555
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15037.0,6.821309106427874,2783.908103366953,aguacal_log,,sfr,lst,,,15037.0,flow,0.7329971303145296
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15065.0,7.250057078883196,2783.908103366953,aguacal_log,,sfr,lst,,,15065.0,flow,0.6896497428362596
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15096.0,7.660096514245079,2783.908103366953,aguacal_log,,sfr,lst,,,15096.0,flow,0.6527332900704008
oname:sfr_agua_cal_otype:lst_usecol:flow_time:151.0,6.219060332448861,2783.908103366953,aguacal_log,,sfr,lst,,,151.0,flow,0.8039799797264814
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15126.0,6.7507169295516505,2783.908103366953,aguacal_log,,sfr,lst,,,15126.0,flow,0.740662073699493
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15157.0,6.258799743991517,2783.908103366953,aguacal_log,,sfr,lst,,,15157.0,flow,0.7988752164182961
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15187.0,6.229618369776545,2783.908103366953,aguacal_log,,sfr,lst,,,15187.0,flow,0.8026173841174398
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15218.0,5.685251794232026,2783.908103366953,aguacal_log,,sfr,lst,,,15218.0,flow,0.8794685232891095
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1523.0,7.444021412526965,2783.908103366953,aguacal_log,,sfr,lst,,,1523.0,flow,0.6716799593813484
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15249.0,5.474779287692034,2783.908103366953,aguacal_log,,sfr,lst,,,15249.0,flow,0.9132788259136957
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15279.0,5.142709749681114,2783.908103366953,aguacal_log,,sfr,lst,,,15279.0,flow,0.9722500866999226
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15310.0,5.382770228038444,2783.908103366953,aguacal_log,,sfr,lst,,,15310.0,flow,0.9288897330143088
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15340.0,5.411991222289004,2783.908103366953,aguacal_log,,sfr,lst,,,15340.0,flow,0.9238743735222186
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15371.0,5.454560447796488,2783.908103366953,aguacal_log,,sfr,lst,,,15371.0,flow,0.9166641469744606
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15402.0,6.674800620222595,2783.908103366953,aguacal_log,,sfr,lst,,,15402.0,flow,0.7490860453346779
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15431.0,5.9725227975326725,2783.908103366953,aguacal_log,,sfr,lst,,,15431.0,flow,0.8371671686319164
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15462.0,7.364715442395762,2783.908103366953,aguacal_log,,sfr,lst,,,15462.0,flow,0.6789128567299385
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15492.0,6.914618140849483,2783.908103366953,aguacal_log,,sfr,lst,,,15492.0,flow,0.7231057302299174
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1551.0,6.753701218186767,2783.908103366953,aguacal_log,,sfr,lst,,,1551.0,flow,0.7403347939846233
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15523.0,6.082861871654318,2783.908103366953,aguacal_log,,sfr,lst,,,15523.0,flow,0.821981512238446
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15553.0,5.523101047150648,2783.908103366953,aguacal_log,,sfr,lst,,,15553.0,flow,0.9052885249274021
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15584.0,5.12467079234041,2783.908103366953,aguacal_log,,sfr,lst,,,15584.0,flow,0.9756724290413447
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15615.0,4.722990381646668,2783.908103366953,aguacal_log,,sfr,lst,,,15615.0,flow,1.058651319602466
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15645.0,4.456778872156544,2783.908103366953,aguacal_log,,sfr,lst,,,15645.0,flow,1.1218864887457614
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15676.0,4.815665138243213,2783.908103366953,aguacal_log,,sfr,lst,,,15676.0,flow,1.038278172685411
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15706.0,6.9637885826396495,2783.908103366953,aguacal_log,,sfr,lst,,,15706.0,flow,0.7179999709446566
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15737.0,7.55287404810587,2783.908103366953,aguacal_log,,sfr,lst,,,15737.0,flow,0.66199965313256
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15768.0,6.552938432960574,2783.908103366953,aguacal_log,,sfr,lst,,,15768.0,flow,0.7630164774401875
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15796.0,6.071248506075292,2783.908103366953,aguacal_log,,sfr,lst,,,15796.0,flow,0.8235538365785341
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1582.0,7.457736212558771,2783.908103366953,aguacal_log,,sfr,lst,,,1582.0,flow,0.6704447378522235
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15827.0,5.87284908663943,2783.908103366953,aguacal_log,,sfr,lst,,,15827.0,flow,0.8513755293618667
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15857.0,5.797669648456003,2783.908103366953,aguacal_log,,sfr,lst,,,15857.0,flow,0.8624154709007208
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15888.0,5.374315431849685,2783.908103366953,aguacal_log,,sfr,lst,,,15888.0,flow,0.9303510490598694
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15918.0,5.146475332363601,2783.908103366953,aguacal_log,,sfr,lst,,,15918.0,flow,0.9715387089407596
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15949.0,4.960495941733002,2783.908103366953,aguacal_log,,sfr,lst,,,15949.0,flow,1.0079637315968042
oname:sfr_agua_cal_otype:lst_usecol:flow_time:15980.0,4.531155754263002,2783.908103366953,aguacal_log,,sfr,lst,,,15980.0,flow,1.1034712270254448
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16010.0,3.9538253864856294,2783.908103366953,aguacal_log,,sfr,lst,,,16010.0,flow,1.2645980819209282
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16041.0,4.103163445301733,2783.908103366953,aguacal_log,,sfr,lst,,,16041.0,flow,1.218571979072678
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16071.0,5.097781895424567,2783.908103366953,aguacal_log,,sfr,lst,,,16071.0,flow,0.9808187369663011
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16102.0,5.227337915136637,2783.908103366953,aguacal_log,,sfr,lst,,,16102.0,flow,0.9565098107626939
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1612.0,7.200622898784702,2783.908103366953,aguacal_log,,sfr,lst,,,1612.0,flow,0.6943843706693603
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16133.0,5.239988506459182,2783.908103366953,aguacal_log,,sfr,lst,,,16133.0,flow,0.954200566248694
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16161.0,7.1502126548856495,2783.908103366953,aguacal_log,,sfr,lst,,,16161.0,flow,0.699279901358397
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16192.0,6.737164314880967,2783.908103366953,aguacal_log,,sfr,lst,,,16192.0,flow,0.7421520043612504
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16222.0,6.6693630044685746,2783.908103366953,aguacal_log,,sfr,lst,,,16222.0,flow,0.7496967846329438
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16253.0,5.666070412201173,2783.908103366953,aguacal_log,,sfr,lst,,,16253.0,flow,0.8824457933373235
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16283.0,5.079632677605062,2783.908103366953,aguacal_log,,sfr,lst,,,16283.0,flow,0.9843231425067122
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16314.0,4.722532023311875,2783.908103366953,aguacal_log,,sfr,lst,,,16314.0,flow,1.0587540699180984
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16345.0,4.446452981665039,2783.908103366953,aguacal_log,,sfr,lst,,,16345.0,flow,1.1244918186737864
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16375.0,5.131859800827313,2783.908103366953,aguacal_log,,sfr,lst,,,16375.0,flow,0.9743056502038392
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16406.0,5.061627562533186,2783.908103366953,aguacal_log,,sfr,lst,,,16406.0,flow,0.9878245560796766
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1643.0,6.087913251909941,2783.908103366953,aguacal_log,,sfr,lst,,,1643.0,flow,0.8212994819581841
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16436.0,5.535158365974965,2783.908103366953,aguacal_log,,sfr,lst,,,16436.0,flow,0.9033165213005244
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16467.0,7.49319822322517,2783.908103366953,aguacal_log,,sfr,lst,,,16467.0,flow,0.6672718178604296
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16498.0,6.270967493629824,2783.908103366953,aguacal_log,,sfr,lst,,,16498.0,flow,0.7973251344515979
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16526.0,6.91268351969912,2783.908103366953,aguacal_log,,sfr,lst,,,16526.0,flow,0.7233081025265321
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16557.0,6.065433885448856,2783.908103366953,aguacal_log,,sfr,lst,,,16557.0,flow,0.8243433354364208
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16587.0,5.8092331640451755,2783.908103366953,aguacal_log,,sfr,lst,,,16587.0,flow,0.8606987977253648
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16618.0,5.57313103756153,2783.908103366953,aguacal_log,,sfr,lst,,,16618.0,flow,0.8971617509621129
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16648.0,5.321702797713502,2783.908103366953,aguacal_log,,sfr,lst,,,16648.0,flow,0.9395488981737719
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16679.0,4.939167423401765,2783.908103366953,aguacal_log,,sfr,lst,,,16679.0,flow,1.0123163625330882
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16710.0,4.356309657384597,2783.908103366953,aguacal_log,,sfr,lst,,,16710.0,flow,1.1477604654490645
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1673.0,5.747194217689457,2783.908103366953,aguacal_log,,sfr,lst,,,1673.0,flow,0.8699897394471816
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16740.0,3.020493871408287,2783.908103366953,aguacal_log,,sfr,lst,,,16740.0,flow,1.6553584323840325
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16771.0,3.1441220529806393,2783.908103366953,aguacal_log,,sfr,lst,,,16771.0,flow,1.5902690530922554
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16801.0,4.955768541771632,2783.908103366953,aguacal_log,,sfr,lst,,,16801.0,flow,1.0089252469834993
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16832.0,6.231100845974409,2783.908103366953,aguacal_log,,sfr,lst,,,16832.0,flow,0.8024264289078614
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16863.0,7.278339973392724,2783.908103366953,aguacal_log,,sfr,lst,,,16863.0,flow,0.6869698335442416
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16892.0,6.5511928114256985,2783.908103366953,aguacal_log,,sfr,lst,,,16892.0,flow,0.7632197897274036
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16923.0,7.54438020787916,2783.908103366953,aguacal_log,,sfr,lst,,,16923.0,flow,0.6627449654218283
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16953.0,6.353320614301838,2783.908103366953,aguacal_log,,sfr,lst,,,16953.0,flow,0.7869900330143257
oname:sfr_agua_cal_otype:lst_usecol:flow_time:16984.0,5.907085552409733,2783.908103366953,aguacal_log,,sfr,lst,,,16984.0,flow,0.8464411012229716
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17014.0,5.440485910905161,2783.908103366953,aguacal_log,,sfr,lst,,,17014.0,flow,0.9190355570956943
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1704.0,5.700665761464154,2783.908103366953,aguacal_log,,sfr,lst,,,1704.0,flow,0.8770905380559979
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17045.0,5.049917933348508,2783.908103366953,aguacal_log,,sfr,lst,,,17045.0,flow,0.990115100085318
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17076.0,4.6950838052788155,2783.908103366953,aguacal_log,,sfr,lst,,,17076.0,flow,1.0649437171661043
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17106.0,4.457215568504957,2783.908103366953,aguacal_log,,sfr,lst,,,17106.0,flow,1.1217765717526433
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17137.0,5.658722927099239,2783.908103366953,aguacal_log,,sfr,lst,,,17137.0,flow,0.8835915920278302
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17167.0,6.204084369048231,2783.908103366953,aguacal_log,,sfr,lst,,,17167.0,flow,0.8059206971692182
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17198.0,7.195314721684505,2783.908103366953,aguacal_log,,sfr,lst,,,17198.0,flow,0.6948966366865803
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17229.0,7.849376642095949,2783.908103366953,aguacal_log,,sfr,lst,,,17229.0,flow,0.636993257934033
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17257.0,7.898121261761407,2783.908103366953,aguacal_log,,sfr,lst,,,17257.0,flow,0.6330619440103304
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17288.0,7.0118369651656405,2783.908103366953,aguacal_log,,sfr,lst,,,17288.0,flow,0.7130798997238073
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17318.0,6.9273703630390235,2783.908103366953,aguacal_log,,sfr,lst,,,17318.0,flow,0.7217746039214958
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17349.0,6.27342516069669,2783.908103366953,aguacal_log,,sfr,lst,,,17349.0,flow,0.7970127756245886
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1735.0,5.259399644376541,2783.908103366953,aguacal_log,,sfr,lst,,,1735.0,flow,0.950678848934042
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17379.0,5.874332427177249,2783.908103366953,aguacal_log,,sfr,lst,,,17379.0,flow,0.8511605466636171
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17410.0,5.455282325859768,2783.908103366953,aguacal_log,,sfr,lst,,,17410.0,flow,0.9165428480756008
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17441.0,5.193650175258358,2783.908103366953,aguacal_log,,sfr,lst,,,17441.0,flow,0.9627140510577947
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17471.0,5.052013309081214,2783.908103366953,aguacal_log,,sfr,lst,,,17471.0,flow,0.9897044394186932
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17502.0,5.229769341277496,2783.908103366953,aguacal_log,,sfr,lst,,,17502.0,flow,0.9560651098961528
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17532.0,5.721131035111768,2783.908103366953,aguacal_log,,sfr,lst,,,17532.0,flow,0.8739530644052658
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17563.0,5.476762463368102,2783.908103366953,aguacal_log,,sfr,lst,,,17563.0,flow,0.9129481209826101
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17594.0,6.530364111325803,2783.908103366953,aguacal_log,,sfr,lst,,,17594.0,flow,0.765654091374224
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17622.0,5.946919715104073,2783.908103366953,aguacal_log,,sfr,lst,,,17622.0,flow,0.8407713975524047
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1765.0,5.10383107722707,2783.908103366953,aguacal_log,,sfr,lst,,,1765.0,flow,0.9796562473059979
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17653.0,7.083251763484292,2783.908103366953,aguacal_log,,sfr,lst,,,17653.0,flow,0.705890481794829
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17683.0,6.96749106493731,2783.908103366953,aguacal_log,,sfr,lst,,,17683.0,flow,0.7176184301350069
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17714.0,6.0683806578604935,2783.908103366953,aguacal_log,,sfr,lst,,,17714.0,flow,0.8239430388275661
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17744.0,5.593091033875007,2783.908103366953,aguacal_log,,sfr,lst,,,17744.0,flow,0.8939600606743384
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17775.0,5.167785971178433,2783.908103366953,aguacal_log,,sfr,lst,,,17775.0,flow,0.9675323296835042
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17806.0,4.846552589426165,2783.908103366953,aguacal_log,,sfr,lst,,,17806.0,flow,1.0316611462978065
oname:sfr_agua_cal_otype:lst_usecol:flow_time:17836.0,4.758027270883667,2783.908103366953,aguacal_log,,sfr,lst,,,17836.0,flow,1.0508556835302445
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1796.0,4.974710721665784,2783.908103366953,aguacal_log,,sfr,lst,,,1796.0,flow,1.0050835676181282
oname:sfr_agua_cal_otype:lst_usecol:flow_time:182.0,5.773531652083358,2783.908103366953,aguacal_log,,sfr,lst,,,182.0,flow,0.8660210597781633
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1826.0,5.335610328350873,2783.908103366953,aguacal_log,,sfr,lst,,,1826.0,flow,0.9370999177793025
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1857.0,6.070258624048088,2783.908103366953,aguacal_log,,sfr,lst,,,1857.0,flow,0.8236881341746916
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1888.0,6.273811945179941,2783.908103366953,aguacal_log,,sfr,lst,,,1888.0,flow,0.7969636392817626
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1916.0,7.551599152163152,2783.908103366953,aguacal_log,,sfr,lst,,,1916.0,flow,0.6621114149799321
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1947.0,7.525381573529488,2783.908103366953,aguacal_log,,sfr,lst,,,1947.0,flow,0.664418136295904
oname:sfr_agua_cal_otype:lst_usecol:flow_time:1977.0,6.591652177290276,2783.908103366953,aguacal_log,,sfr,lst,,,1977.0,flow,0.7585351692594042
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2008.0,6.076189745181361,2783.908103366953,aguacal_log,,sfr,lst,,,2008.0,flow,0.8228841115380211
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2038.0,5.636062420427381,2783.908103366953,aguacal_log,,sfr,lst,,,2038.0,flow,0.8871441845423798
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2069.0,5.312619536503672,2783.908103366953,aguacal_log,,sfr,lst,,,2069.0,flow,0.9411552936633945
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2100.0,5.01651144139846,2783.908103366953,aguacal_log,,sfr,lst,,,2100.0,flow,0.9967085809349102
oname:sfr_agua_cal_otype:lst_usecol:flow_time:212.0,5.532377232387161,2783.908103366953,aguacal_log,,sfr,lst,,,212.0,flow,0.9037706197490358
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2130.0,4.980530571463267,2783.908103366953,aguacal_log,,sfr,lst,,,2130.0,flow,1.003909107324486
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2161.0,5.580507358053396,2783.908103366953,aguacal_log,,sfr,lst,,,2161.0,flow,0.8959758816166332
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2191.0,5.518955905660499,2783.908103366953,aguacal_log,,sfr,lst,,,2191.0,flow,0.9059684631420531
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2222.0,5.596215301998371,2783.908103366953,aguacal_log,,sfr,lst,,,2222.0,flow,0.8934609785678783
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2253.0,5.407047522312471,2783.908103366953,aguacal_log,,sfr,lst,,,2253.0,flow,0.9247190780860038
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2282.0,5.8171302417307045,2783.908103366953,aguacal_log,,sfr,lst,,,2282.0,flow,0.8595303512600067
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2313.0,6.230837716925522,2783.908103366953,aguacal_log,,sfr,lst,,,2313.0,flow,0.8024603154753879
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2343.0,5.863199098306653,2783.908103366953,aguacal_log,,sfr,lst,,,2343.0,flow,0.8527767718896065
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2374.0,5.1847243930947124,2783.908103366953,aguacal_log,,sfr,lst,,,2374.0,flow,0.9643714151246422
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2404.0,4.893530076545965,2783.908103366953,aguacal_log,,sfr,lst,,,2404.0,flow,1.021757283962416
oname:sfr_agua_cal_otype:lst_usecol:flow_time:243.0,5.0069687129635785,2783.908103366953,aguacal_log,,sfr,lst,,,243.0,flow,0.9986081972220965
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2435.0,2.6857012969272205,2783.908103366953,aguacal_log,,sfr,lst,,,2435.0,flow,1.86171113136097
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2466.0,4.238523297563576,2783.908103366953,aguacal_log,,sfr,lst,,,2466.0,flow,1.1796561323313102
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2496.0,4.146207442266548,2783.908103366953,aguacal_log,,sfr,lst,,,2496.0,flow,1.2059213316318589
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2527.0,4.609207340538072,2783.908103366953,aguacal_log,,sfr,lst,,,2527.0,flow,1.084785220231882
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2557.0,5.254924930469385,2783.908103366953,aguacal_log,,sfr,lst,,,2557.0,flow,0.9514883782656406
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2588.0,5.337803082521921,2783.908103366953,aguacal_log,,sfr,lst,,,2588.0,flow,0.9367149598253217
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2619.0,5.328017968366249,2783.908103366953,aguacal_log,,sfr,lst,,,2619.0,flow,0.9384352736207399
oname:sfr_agua_cal_otype:lst_usecol:flow_time:2647.0,5.2806251920469425,2783.908103366953,aguacal_log,,sfr,lst,,,2647.0,flow,0.9468575818504242
