         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT        WEL_V1_IN       WEL_V1_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
2002-06-01T00:00:00   391     1           30.0        11900.0     3.0905719E+8     2.7934967E+8              0.0              0.0              0.0     346363.31582        265.74682              0.0      48864.48267              0.0              0.0      15665.59422     208992.67254     488663.71133    1.8383245E-10    1.7385980E-10              0.0     1.7209959E+6     257418.00570     2.7651506E+7      131.01764   4.2322077E-5
2002-07-01T00:00:00   392     1           31.0        11931.0     3.3295371E+8     2.6377729E+8              0.0              0.0              0.0     339100.29379        265.74658              0.0      48864.48267              0.0              0.0      15676.63068     216450.93198     487925.22170    1.2929260E-10    2.2738789E-10              0.0     4.1504823E+6     543791.64812     6.4992630E+7     27.0099658   8.0925562E-6
2002-08-01T00:00:00   393     1           31.0        11962.0     3.2644152E+8     2.6673968E+8              0.0              0.0              0.0     341409.62283        265.74635              0.0      48864.48267              0.0              0.0      15692.07427     221051.45298     486833.79413    1.5897519E-10    2.6835445E-10              0.0     3.1478860E+6     462862.68718     5.6443075E+7     11.0904390   3.3897619E-6
2002-09-01T00:00:00   394     1           30.0        11992.0     3.1856658E+8     2.7086869E+8              0.0              0.0              0.0     317073.15779        265.74612              0.0      48864.48267              0.0              0.0      15712.73241     218396.46039     486086.03160    2.0286695E-10    2.7819549E-10              0.0     2.6342279E+6     396412.46309     4.4908803E+7     72.8948692   2.2834553E-5
2002-10-01T00:00:00   395     1           31.0        12023.0     3.0768682E+8     2.7874992E+8              0.0              0.0              0.0     284821.95379        265.74589              0.0      48864.48267              0.0              0.0      15742.77504     230330.75663     484820.54898    2.4411252E-10    2.6999549E-10              0.0     691971.99055     146762.52054     2.7885782E+7     18.1437720   5.8886736E-6
2002-11-01T00:00:00   396     1           30.0        12053.0     2.9303321E+8     2.9155556E+8              0.0              0.0     2.9189917E+6     254510.80378        265.74566              0.0      48864.48267              0.0              0.0      15782.60522     588687.89795     383802.85056    3.0360934E-10    1.4069121E-10              0.0              0.0     8.2776191E+6     1.2657975E+7      0.0016506  5.4140605E-10
2002-12-01T00:00:00   397     1           31.0        12084.0     2.5768379E+8     3.2487485E+8              0.0              0.0     2.0711242E+7     234093.07479        265.74543              0.0      48864.48267              0.0              0.0      15838.35000     1.1650138E+6     242590.25394    2.9514690E-10    1.8427038E-10              0.0              0.0     5.1649115E+7     5.8909201E+6      0.0026250  7.9244754E-10
2003-01-01T00:00:00   398     1           31.0        12115.0     2.7783463E+8     2.9984097E+8              0.0              0.0     1.6995516E+7     248398.04178        265.74520              0.0      50352.85721              0.0              0.0      15884.45155     637415.95502     372812.91147    1.6672028E-10    1.6449440E-10              0.0              0.0     9.7109913E+6     4.7511088E+6      0.0024305  7.9628648E-10
2003-02-01T00:00:00   399     1           28.0        12143.0     2.8810372E+8     2.9280923E+8              0.0              0.0     7.8938770E+6     251694.64378        265.74499              0.0      50352.85721              0.0              0.0      15923.21472     517230.36190     425520.81662    2.1751059E-10    2.1451173E-10              0.0      34933.54878     4.3596885E+6     7.3878371E+6      0.0022535  7.4886811E-10
2003-03-01T00:00:00   400     1           31.0        12174.0     2.9902992E+8     2.8441939E+8              0.0              0.0     2.9004172E+6     232895.49179        265.74475              0.0      50352.85721              0.0              0.0      15960.16981     502542.16093     434585.85307    1.9055131E-10    2.7183328E-10              0.0     1.7112632E+6     3.7984887E+6     1.9467891E+7      0.0384753   1.2562043E-8
2003-04-01T00:00:00   401     1           30.0        12204.0     2.8413427E+8     2.9185087E+8              0.0              0.0     1.0247782E+7     261526.03678        265.74453              0.0      50352.85721              0.0              0.0      16001.15423     654668.02459     364571.16911    1.2154260E-10    1.9393604E-10              0.0              0.0     1.1038174E+7     1.3632547E+7   5.9539080E-4  1.9449238E-10
2003-05-01T00:00:00   402     1           31.0        12235.0     3.0333430E+8     2.8007738E+8              0.0              0.0              0.0     299302.24278        265.74430              0.0      50352.85721              0.0              0.0      16034.60609     440629.59173     460621.62965    2.2398380E-10    1.6867833E-10              0.0     1.5320095E+6     1.7188747E+6     2.3159071E+7      0.4747713   1.5538537E-7
2003-06-01T00:00:00   403     1           30.0        12265.0     3.0545247E+8     2.7612036E+8              0.0              0.0              0.0     326169.35280        265.74407              0.0      50352.85721              0.0              0.0      16063.86817     213477.75442     489041.45774    2.0127057E-10    2.4557292E-10              0.0     1.7039956E+6     267380.53607     2.7330074E+7     1752.90724   5.7287391E-4
2003-07-01T00:00:00   404     1           31.0        12296.0     3.2973921E+8     2.6025943E+8              0.0              0.0              0.0     337004.19878        265.74384              0.0      50352.85721              0.0              0.0      16074.49371     220290.18344     488456.71825    2.0685732E-10    2.5113455E-10              0.0     4.1834737E+6     554862.20205     6.5280692E+7      141.41195   4.2778855E-5
2003-08-01T00:00:00   405     1           31.0        12327.0     3.2294856E+8     2.6336020E+8              0.0              0.0              0.0     338093.00678        265.74361              0.0      50352.85721              0.0              0.0      16089.71356     261684.27435     486297.17732    2.0221428E-10    2.6996964E-10              0.0     3.0215778E+6     544480.76184     5.6583503E+7      420.93244   1.2999544E-4
2003-09-01T00:00:00   406     1           30.0        12357.0     3.1525451E+8     2.6740357E+8              0.0              0.0              0.0     323578.58379        265.74339              0.0      50352.85721              0.0              0.0      16110.11161     236763.13169     486090.06327    2.7743884E-10    1.6956698E-10              0.0     2.6116628E+6     434621.39359     4.5136724E+7     1220.48277   3.8625668E-4
2003-10-01T00:00:00   407     1           31.0        12388.0     3.0453230E+8     2.7512489E+8              0.0              0.0              0.0     294681.25080        265.74316              0.0      50352.85721              0.0              0.0      16139.76657     338212.68488     482333.24510    1.5439368E-10    2.8621352E-10              0.0     680461.72993     319897.78889     2.8642525E+7      0.4217490   1.3816917E-7
2003-11-01T00:00:00   408     1           30.0        12418.0     2.8979645E+8     2.8812858E+8              0.0              0.0     3.2341330E+6     254022.14678        265.74293              0.0      50352.85721              0.0              0.0      16179.70740     577369.95969     399565.22112    1.8918357E-10    3.0459551E-10              0.0              0.0     7.0097371E+6     1.1869967E+7      0.0021101  7.0179129E-10
2003-12-01T00:00:00   409     1           31.0        12449.0     2.6198865E+8     3.0991642E+8              0.0              0.0     1.7933688E+7     224913.50179        265.74270              0.0      50352.85721              0.0              0.0      16231.46138     998841.44034     271289.09888    2.2184090E-10    2.1445660E-10              0.0              0.0     3.5229888E+7     5.7728355E+6      0.0056271   1.7795906E-9
2004-01-01T00:00:00   410     1           31.0        12480.0     2.7436159E+8     2.9719824E+8              0.0              0.0     1.7122849E+7     242655.74479        265.74247              0.0      51429.06658              0.0              0.0      16277.59548     633550.45891     372445.11523    1.5041263E-10    2.4111961E-10              0.0              0.0     1.0118817E+7     4.4588808E+6      0.0023838  7.8857401E-10
2004-02-01T00:00:00   411     1           29.0        12509.0     2.6466653E+8     3.0681371E+8              0.0              0.0     2.1671901E+7     242896.99279        265.74226              0.0      51429.06658              0.0              0.0      16324.26744     877630.84875     294590.51184    1.7597850E-10    1.9770632E-10              0.0              0.0     2.7069604E+7     6.9698381E+6      0.0075641   2.4063724E-9
2004-03-01T00:00:00   412     1           31.0        12540.0     3.0092977E+8     2.7855192E+8              0.0              0.0              0.0     236558.21480        265.74203              0.0      51429.06658              0.0              0.0      16358.64547     455262.80380     458108.79451    1.9408936E-10    2.7892154E-10              0.0     2.7793709E+6     2.1129514E+6     2.1507361E+7      0.0127037   4.1850340E-9
